ID,Username,Tweet,Sentiment,Location,Hashtags,Timestamp,Retweet_count,Like_count,Brand
t07551,howellbob,"Could have been better, talking about Adidas at Kristinmouth, Bouvet Island (Bouvetoya)! #MovieNight #TravelDiaries",negative,"Kristinmouth, Bouvet Island (Bouvetoya)","['#MovieNight', '#TravelDiaries']",2024-09-10 21:03:06.408581,281,1892,Adidas
t07552,pamela16,"Really disappointed with the latest update from Tesla at New Brandyton, Malta! #EcoFriendly",negative,"New Brandyton, Malta",['#EcoFriendly'],2025-02-03 18:11:16.781490,14,567,Tesla
t07553,shelbycalhoun,"Really disappointed with the latest update from Netflix at Paulfurt, Senegal! #FitnessGoals #TechNews",negative,"Paulfurt, Senegal","['#FitnessGoals', '#TechNews']",2024-07-30 18:23:19.557319,554,2478,Netflix
t07554,bryangill,"Honestly, not happy with Adidas at Mumbai, India! #FitnessGoals #TravelDiaries",negative,"Mumbai, India","['#FitnessGoals', '#TravelDiaries']",2024-08-29 23:47:12.292269,430,969,Adidas
t07555,ericacasey,"Could have been better, talking about Samsung at London, UK! #FitnessGoals",negative,"London, UK",['#FitnessGoals'],2024-07-01 04:35:21.418678,634,665,Samsung
t07556,waynedecker,"First time trying products from Nike at London, UK! #MovieNight #EcoFriendly",neutral,"London, UK","['#MovieNight', '#EcoFriendly']",2025-03-02 19:05:12.377675,174,1134,Nike
t07557,anthony45,"Blown away by the quality of Amazon at Berlin, Germany! #Trending #TechNews",positive,"Berlin, Germany","['#Trending', '#TechNews']",2024-12-15 23:25:42.883073,496,1767,Amazon
t07558,gina83,"Frustrated by the poor service at Nike at Gomezmouth, Chad! #TravelDiaries #ShopSmart",negative,"Gomezmouth, Chad","['#TravelDiaries', '#ShopSmart']",2024-06-29 02:05:22.495042,26,532,Nike
t07559,heather15,"First impressions are great for Nike at Toronto, Canada! #NewLaunch #FitnessGoals",positive,"Toronto, Canada","['#NewLaunch', '#FitnessGoals']",2024-09-10 09:44:51.694521,126,2001,Nike
t07560,angeldavis,"Excited about the new launch event of Google at Michaelville, Jordan! #MovieNight #FitnessGoals",positive,"Michaelville, Jordan","['#MovieNight', '#FitnessGoals']",2024-08-09 16:34:34.527565,470,1385,Google
t07561,cthompson,"Unmatched service and performance by Nike at Toronto, Canada! #FitnessGoals #TravelDiaries",positive,"Toronto, Canada","['#FitnessGoals', '#TravelDiaries']",2025-03-14 18:43:47.686173,586,1547,Nike
t07562,samanthasimpson,"Amazing experience with the new product from Netflix at Paris, France! #Innovation #TechNews",positive,"Paris, France","['#Innovation', '#TechNews']",2024-07-24 22:18:40.731774,36,689,Netflix
t07563,igomez,"Amazing experience with the new product from Google at Tokyo, Japan! #ShopSmart",positive,"Tokyo, Japan",['#ShopSmart'],2025-01-03 00:38:50.097964,224,1684,Google
t07564,rsavage,"First impressions are great for Netflix at Port Annettemouth, Uganda! #TechNews #Trending",positive,"Port Annettemouth, Uganda","['#TechNews', '#Trending']",2024-05-19 13:12:12.605937,599,1867,Netflix
t07565,woodwardchloe,"Loving the fresh updates brought by Apple at São Paulo, Brazil! #MovieNight",positive,"São Paulo, Brazil",['#MovieNight'],2024-11-26 12:17:03.587102,982,2213,Apple
t07566,branchjohn,"Really disappointed with the latest update from Tesla at Los Angeles, USA! #MovieNight",negative,"Los Angeles, USA",['#MovieNight'],2025-04-02 12:30:36.508909,363,610,Tesla
t07567,emma44,"First impressions are great for Google at Berlin, Germany! #EcoFriendly #FitnessGoals",positive,"Berlin, Germany","['#EcoFriendly', '#FitnessGoals']",2024-05-21 20:41:17.734918,923,2713,Google
t07568,robert06,"Yet to form a solid opinion about Netflix at New Thomas, Pitcairn Islands! #Trending",neutral,"New Thomas, Pitcairn Islands",['#Trending'],2024-12-24 21:47:03.005842,386,2177,Netflix
t07569,morrishailey,"Random thoughts on Tesla at West Caitlinstad, Netherlands! #MovieNight #TechNews",neutral,"West Caitlinstad, Netherlands","['#MovieNight', '#TechNews']",2025-04-02 21:37:59.908203,628,1893,Tesla
t07570,jbrown,"Amazing experience with the new product from Amazon at New York, USA! #TravelDiaries",positive,"New York, USA",['#TravelDiaries'],2025-04-01 17:47:17.057376,778,1855,Amazon
t07571,brittanymyers,"Terrible experience with Amazon at Mumbai, India! #TravelDiaries",negative,"Mumbai, India",['#TravelDiaries'],2025-01-03 13:23:13.584927,839,1099,Amazon
t07572,justin35,"Unmatched service and performance by Amazon at London, UK! #FitnessGoals",positive,"London, UK",['#FitnessGoals'],2024-06-13 23:02:50.133934,393,853,Amazon
t07573,pennycampbell,"Blown away by the quality of Netflix at Sydney, Australia! #TechNews #MovieNight",positive,"Sydney, Australia","['#TechNews', '#MovieNight']",2024-12-29 03:20:52.272851,662,2277,Netflix
t07574,burkehaley,"Random thoughts on Samsung at Lake Davidborough, Thailand! #FitnessGoals",neutral,"Lake Davidborough, Thailand",['#FitnessGoals'],2024-10-26 07:34:09.654437,413,1602,Samsung
t07575,hcollins,"Major letdown from Adidas at New Scottborough, Moldova! #Trending",negative,"New Scottborough, Moldova",['#Trending'],2024-09-03 16:09:45.984010,678,1225,Adidas
t07576,sschneider,"Absolutely loving the latest release by Tesla at Mumbai, India! #Trending #MovieNight",positive,"Mumbai, India","['#Trending', '#MovieNight']",2024-07-01 07:23:17.773119,578,1433,Tesla
t07577,sanderslisa,"Frustrated by the poor service at Apple at Saunderschester, Seychelles! #TravelDiaries #TechNews",negative,"Saunderschester, Seychelles","['#TravelDiaries', '#TechNews']",2024-08-12 14:26:16.724972,817,1712,Apple
t07578,brandi54,"Checked out the new update of Tesla at Sydney, Australia! #Trending",neutral,"Sydney, Australia",['#Trending'],2024-12-09 18:42:56.196254,699,1652,Tesla
t07579,rfischer,"Checked out the new update of Tesla at São Paulo, Brazil! #Innovation #Trending",neutral,"São Paulo, Brazil","['#Innovation', '#Trending']",2024-05-17 12:04:35.897225,506,1184,Tesla
t07580,ncontreras,"Unexpected issues faced with Adidas at New York, USA! #EcoFriendly #MovieNight",negative,"New York, USA","['#EcoFriendly', '#MovieNight']",2024-06-23 23:32:45.252631,296,1959,Adidas
t07581,carla17,"Not sure how to feel about Samsung at Pattymouth, Spain! #FitnessGoals #TravelDiaries",neutral,"Pattymouth, Spain","['#FitnessGoals', '#TravelDiaries']",2024-06-28 09:03:03.557331,589,851,Samsung
t07582,tiffanylucas,"Major letdown from Adidas at Lake Jasonborough, Latvia! #Trending",negative,"Lake Jasonborough, Latvia",['#Trending'],2024-10-01 12:34:32.127917,26,248,Adidas
t07583,scott66,"Honestly, not happy with Apple at Sydney, Australia! #MovieNight",negative,"Sydney, Australia",['#MovieNight'],2024-08-23 01:52:32.180753,867,2326,Apple
t07584,grobinson,"Honestly, not happy with Apple at Port Timothymouth, Anguilla! #MovieNight",negative,"Port Timothymouth, Anguilla",['#MovieNight'],2025-02-14 00:07:06.346493,978,1819,Apple
t07585,danielweber,"Amazing experience with the new product from Netflix at São Paulo, Brazil! #EcoFriendly #NewLaunch",positive,"São Paulo, Brazil","['#EcoFriendly', '#NewLaunch']",2025-01-18 12:27:41.378043,571,2011,Netflix
t07586,mhall,"Absolutely loving the latest release by Nike at London, UK! #FitnessGoals",positive,"London, UK",['#FitnessGoals'],2024-07-18 16:56:28.581726,559,1916,Nike
t07587,donna48,"Just another update from Google at South Katherineborough, French Guiana! #TravelDiaries #MovieNight",neutral,"South Katherineborough, French Guiana","['#TravelDiaries', '#MovieNight']",2024-07-09 04:33:25.708862,940,2127,Google
t07588,qhall,"Exploring the features of Tesla at Los Angeles, USA! #ShopSmart",neutral,"Los Angeles, USA",['#ShopSmart'],2024-11-23 22:58:38.350372,577,1756,Tesla
t07589,jerrysanchez,"Absolutely loving the latest release by Adidas at Ricardoburgh, Micronesia! #Innovation #EcoFriendly",positive,"Ricardoburgh, Micronesia","['#Innovation', '#EcoFriendly']",2025-01-24 01:50:57.314325,881,2824,Adidas
t07590,daviserin,"Unexpected issues faced with Samsung at Berlin, Germany! #FitnessGoals #TravelDiaries",negative,"Berlin, Germany","['#FitnessGoals', '#TravelDiaries']",2024-05-20 04:11:13.820302,723,1931,Samsung
t07591,tmullins,"Frustrated by the poor service at Samsung at Tokyo, Japan! #Innovation #ShopSmart",negative,"Tokyo, Japan","['#Innovation', '#ShopSmart']",2024-05-26 10:51:29.198491,169,2009,Samsung
t07592,yjacobs,"Really disappointed with the latest update from Apple at Mumbai, India! #TravelDiaries #Innovation",negative,"Mumbai, India","['#TravelDiaries', '#Innovation']",2024-09-03 17:13:21.136452,400,494,Apple
t07593,robertanderson,"Not sure how to feel about Samsung at Toronto, Canada! #ShopSmart #FitnessGoals",neutral,"Toronto, Canada","['#ShopSmart', '#FitnessGoals']",2024-10-12 12:14:29.404551,252,1084,Samsung
t07594,amy98,"Could have been better, talking about Tesla at New Jonathanshire, Gambia! #TechNews",negative,"New Jonathanshire, Gambia",['#TechNews'],2024-12-30 01:25:31.951235,921,2795,Tesla
t07595,ahebert,"Checked out the new update of Amazon at São Paulo, Brazil! #EcoFriendly",neutral,"São Paulo, Brazil",['#EcoFriendly'],2025-02-06 04:15:05.001110,212,1258,Amazon
t07596,jefferymitchell,"Totally recommend checking out Google at Mumbai, India! #TravelDiaries #Trending",positive,"Mumbai, India","['#TravelDiaries', '#Trending']",2024-12-28 03:15:37.347509,816,1694,Google
t07597,adrian27,"Not sure how to feel about Samsung at Mumbai, India! #Trending",neutral,"Mumbai, India",['#Trending'],2024-10-15 05:28:17.768539,128,426,Samsung
t07598,johnny28,"Exploring the features of Google at Berlin, Germany! #Trending #NewLaunch",neutral,"Berlin, Germany","['#Trending', '#NewLaunch']",2024-07-23 20:56:36.502224,518,989,Google
t07599,amy99,"First time trying products from Amazon at South Belinda, Saint Vincent and the Grenadines! #TravelDiaries",neutral,"South Belinda, Saint Vincent and the Grenadines",['#TravelDiaries'],2025-03-22 16:58:30.462623,899,2213,Amazon
t07600,roger08,"Random thoughts on Google at Toronto, Canada! #MovieNight",neutral,"Toronto, Canada",['#MovieNight'],2024-07-31 19:05:56.979671,7,1446,Google
t07601,kanderson,"First time trying products from Samsung at Burnettport, Reunion! #Innovation #NewLaunch",neutral,"Burnettport, Reunion","['#Innovation', '#NewLaunch']",2024-05-25 01:39:05.617914,428,759,Samsung
t07602,shannon14,"Terrible experience with Google at Brianhaven, Pakistan! #FitnessGoals #TravelDiaries",negative,"Brianhaven, Pakistan","['#FitnessGoals', '#TravelDiaries']",2024-12-30 17:45:42.096075,568,1669,Google
t07603,sramirez,"Not satisfied with the recent changes by Netflix at London, UK! #NewLaunch #TechNews",negative,"London, UK","['#NewLaunch', '#TechNews']",2024-12-17 05:45:44.776300,457,2070,Netflix
t07604,nancy62,"Amazing experience with the new product from Tesla at East Rachel, Central African Republic! #EcoFriendly",positive,"East Rachel, Central African Republic",['#EcoFriendly'],2025-03-03 16:36:12.367542,180,828,Tesla
t07605,llee,"Not satisfied with the recent changes by Samsung at São Paulo, Brazil! #Trending #FitnessGoals",negative,"São Paulo, Brazil","['#Trending', '#FitnessGoals']",2024-05-26 23:33:31.534669,503,630,Samsung
t07606,mmueller,"Just another update from Nike at Lindaland, Congo! #TechNews #NewLaunch",neutral,"Lindaland, Congo","['#TechNews', '#NewLaunch']",2024-12-28 08:37:38.346122,276,1044,Nike
t07607,zclark,"Checked out the new update of Apple at Sydney, Australia! #TravelDiaries",neutral,"Sydney, Australia",['#TravelDiaries'],2025-04-09 12:05:00.010512,491,1331,Apple
t07608,charles45,"Unmatched service and performance by Google at Toronto, Canada! #MovieNight",positive,"Toronto, Canada",['#MovieNight'],2024-09-17 23:07:28.812588,420,2019,Google
t07609,jenkinswillie,"Worst experience so far with Apple at Port Kellyborough, Martinique! #TechNews",negative,"Port Kellyborough, Martinique",['#TechNews'],2024-10-27 06:00:54.039294,410,1649,Apple
t07610,danielle20,"Mixed feelings about Nike at Paris, France! #EcoFriendly",neutral,"Paris, France",['#EcoFriendly'],2024-09-09 17:17:12.033820,4,926,Nike
t07611,cortezstephanie,"Yet to form a solid opinion about Amazon at Reneemouth, Falkland Islands (Malvinas)! #TechNews #Innovation",neutral,"Reneemouth, Falkland Islands (Malvinas)","['#TechNews', '#Innovation']",2024-05-23 08:24:00.798661,713,871,Amazon
t07612,mharrington,"Mixed feelings about Nike at South Gloriaburgh, Guatemala! #TechNews",neutral,"South Gloriaburgh, Guatemala",['#TechNews'],2025-02-08 06:19:18.678380,962,2760,Nike
t07613,jrodriguez,"Giving a try to Nike at Tokyo, Japan! #TravelDiaries #Innovation",neutral,"Tokyo, Japan","['#TravelDiaries', '#Innovation']",2024-06-01 04:30:24.374106,442,555,Nike
t07614,jasonrobinson,"Loving the fresh updates brought by Netflix at Berlin, Germany! #MovieNight #ShopSmart",positive,"Berlin, Germany","['#MovieNight', '#ShopSmart']",2025-02-21 02:34:24.088488,620,2517,Netflix
t07615,voconnell,"Exploring the features of Amazon at Paris, France! #FitnessGoals",neutral,"Paris, France",['#FitnessGoals'],2025-02-14 18:16:21.433135,574,1558,Amazon
t07616,troy58,"First impressions are great for Google at Berlin, Germany! #Innovation",positive,"Berlin, Germany",['#Innovation'],2024-08-06 06:29:07.800475,852,1920,Google
t07617,chadsantiago,"Super impressed by the quality of Apple at São Paulo, Brazil! #Trending #TechNews",positive,"São Paulo, Brazil","['#Trending', '#TechNews']",2025-02-05 05:50:24.622799,126,952,Apple
t07618,ccaldwell,"Mixed feelings about Amazon at New York, USA! #MovieNight #FitnessGoals",neutral,"New York, USA","['#MovieNight', '#FitnessGoals']",2025-04-01 05:06:33.575299,517,1435,Amazon
t07619,yharris,"Had an average experience with Amazon at Port Kimberlymouth, Armenia! #TravelDiaries #Innovation",neutral,"Port Kimberlymouth, Armenia","['#TravelDiaries', '#Innovation']",2024-09-04 19:07:17.218654,624,2004,Amazon
t07620,nealnoah,"Had an average experience with Tesla at Toronto, Canada! #FitnessGoals #ShopSmart",neutral,"Toronto, Canada","['#FitnessGoals', '#ShopSmart']",2024-11-02 23:05:01.618155,314,1937,Tesla
t07621,brookefowler,"First time trying products from Tesla at Mumbai, India! #NewLaunch",neutral,"Mumbai, India",['#NewLaunch'],2025-03-07 19:00:43.393768,245,2159,Tesla
t07622,amandawatkins,"Yet to form a solid opinion about Apple at London, UK! #EcoFriendly",neutral,"London, UK",['#EcoFriendly'],2025-03-26 19:13:32.136487,802,1539,Apple
t07623,browndaniel,"Another fantastic innovation from Apple at Sherishire, Myanmar! #Innovation #NewLaunch",positive,"Sherishire, Myanmar","['#Innovation', '#NewLaunch']",2024-08-12 03:44:09.148519,986,1417,Apple
t07624,wyattross,"Exploring the features of Apple at Los Angeles, USA! #TravelDiaries #FitnessGoals",neutral,"Los Angeles, USA","['#TravelDiaries', '#FitnessGoals']",2024-05-17 11:51:44.638799,403,2216,Apple
t07625,pevans,"Unmatched service and performance by Nike at Paris, France! #EcoFriendly #FitnessGoals",positive,"Paris, France","['#EcoFriendly', '#FitnessGoals']",2024-11-11 19:43:27.767985,167,188,Nike
t07626,brichards,"Giving a try to Samsung at Bretttown, Lithuania! #Innovation #TravelDiaries",neutral,"Bretttown, Lithuania","['#Innovation', '#TravelDiaries']",2024-09-01 02:53:54.100377,623,1431,Samsung
t07627,gregoryward,"Checked out the new update of Samsung at New Laurenton, New Caledonia! #NewLaunch #Innovation",neutral,"New Laurenton, New Caledonia","['#NewLaunch', '#Innovation']",2024-07-04 09:38:36.947178,510,893,Samsung
t07628,ndalton,"Mixed feelings about Nike at São Paulo, Brazil! #EcoFriendly",neutral,"São Paulo, Brazil",['#EcoFriendly'],2024-11-30 06:39:53.166925,526,1812,Nike
t07629,sullivanamber,"Terrible experience with Amazon at New York, USA! #EcoFriendly",negative,"New York, USA",['#EcoFriendly'],2024-08-21 13:48:57.118550,590,1935,Amazon
t07630,nwalker,"Another fantastic innovation from Google at Tokyo, Japan! #Innovation #NewLaunch",positive,"Tokyo, Japan","['#Innovation', '#NewLaunch']",2025-04-01 13:16:19.789180,889,1970,Google
t07631,davidkramer,"Random thoughts on Amazon at Mumbai, India! #NewLaunch #TravelDiaries",neutral,"Mumbai, India","['#NewLaunch', '#TravelDiaries']",2024-09-18 23:03:56.832512,294,1159,Amazon
t07632,smithjames,"Blown away by the quality of Nike at Toronto, Canada! #MovieNight",positive,"Toronto, Canada",['#MovieNight'],2024-11-09 20:57:28.709567,65,925,Nike
t07633,kayla99,"Not satisfied with the recent changes by Nike at Paris, France! #ShopSmart #NewLaunch",negative,"Paris, France","['#ShopSmart', '#NewLaunch']",2025-04-23 07:36:44.652300,169,1948,Nike
t07634,uwilson,"Really disappointed with the latest update from Apple at Port Lauraton, Malaysia! #TravelDiaries",negative,"Port Lauraton, Malaysia",['#TravelDiaries'],2024-05-03 21:57:24.232520,619,925,Apple
t07635,michellestanley,"Not sure how to feel about Amazon at East Jasonfurt, Central African Republic! #FitnessGoals",neutral,"East Jasonfurt, Central African Republic",['#FitnessGoals'],2024-07-20 23:08:35.291939,101,246,Amazon
t07636,petermorrison,"Unmatched service and performance by Adidas at London, UK! #FitnessGoals",positive,"London, UK",['#FitnessGoals'],2024-12-23 18:23:57.928086,82,199,Adidas
t07637,ricardogreene,"Could have been better, talking about Nike at New York, USA! #NewLaunch #TechNews",negative,"New York, USA","['#NewLaunch', '#TechNews']",2024-12-24 07:19:59.848645,228,1596,Nike
t07638,nneal,"Giving a try to Nike at Snyderport, Vietnam! #Trending",neutral,"Snyderport, Vietnam",['#Trending'],2024-12-12 08:46:37.295008,280,956,Nike
